"","Domain","Phylum","Class","Order","Family","Genus","Species"
"OTU_2590","Bacteria","Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria"
"OTU_2591","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_2592","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_2593","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Unclassified_Thiotrichaceae","Unclassified_Thiotrichaceae"
"OTU_2594","Bacteria","Acidobacteriota","Vicinamibacteria","Acidobacteria group 17","Unclassified_Acidobacteria group 17","Unclassified_Acidobacteria group 17","Unclassified_Acidobacteria group 17"
"OTU_2595","Bacteria","Acidobacteriota","Vicinamibacteria","Acidobacteria group 17","Unclassified_Acidobacteria group 17","Unclassified_Acidobacteria group 17","Unclassified_Acidobacteria group 17"
"OTU_2597","Bacteria","Gemmatimonadota","BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group"
"OTU_2598","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_2599","Bacteria","Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria"
"OTU_2600","Bacteria","Chloroflexi","Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia"
"OTU_2601","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_2602","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SM23-30","Unclassified_SM23-30","Unclassified_SM23-30"
"OTU_2603","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_2604","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Unclassified_Calditrichaceae","Unclassified_Calditrichaceae"
"OTU_2605","Bacteria","Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria"
"OTU_2606","Bacteria","Planctomycetota","Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage"
"OTU_2607","Bacteria","Myxococcota","Polyangia","UASB-TL25","Unclassified_UASB-TL25","Unclassified_UASB-TL25","Unclassified_UASB-TL25"
"OTU_2608","Bacteria","WS1","Unclassified_WS1","Unclassified_WS1","Unclassified_WS1","Unclassified_WS1","Unclassified_WS1"
"OTU_2609","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_2611","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Unclassified_Marinilabiliaceae","Unclassified_Marinilabiliaceae"
"OTU_2613","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","Unclassified_SG8-4","Unclassified_SG8-4"
"OTU_2614","Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Unclassified_Aminicenantales","Unclassified_Aminicenantales","Unclassified_Aminicenantales"
"OTU_2615","Bacteria","Verrucomicrobiota","Chlamydiae","LD1-PA32","Unclassified_LD1-PA32","Unclassified_LD1-PA32","Unclassified_LD1-PA32"
"OTU_2616","Bacteria","Chloroflexi","Anaerolineae","SBR1031","Unclassified_SBR1031","Unclassified_SBR1031","Unclassified_SBR1031"
"OTU_2617","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Unclassified_Campylobacter"
"OTU_2618","Bacteria","Chloroflexi","Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae"
"OTU_2619","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","Unclassified_DEV007","Unclassified_DEV007"
"OTU_2620","Bacteria","Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria"
"OTU_2621","Bacteria","Proteobacteria","Gammaproteobacteria","Ga0077536","Unclassified_Ga0077536","Unclassified_Ga0077536","Unclassified_Ga0077536"
"OTU_2622","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae","Unclassified_Sedimenticolaceae","Unclassified_Sedimenticolaceae"
"OTU_2623","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Unclassified_Phycisphaeraceae","Unclassified_Phycisphaeraceae"
"OTU_2624","Archaea","Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota"
"OTU_2625","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","Unclassified_Subgroup 10"
"OTU_2626","Bacteria","Calditrichota","Calditrichia","Calditrichales","Unclassified_Calditrichales","Unclassified_Calditrichales","Unclassified_Calditrichales"
"OTU_2627","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Unclassified_Latescibacteraceae","Unclassified_Latescibacteraceae"
"OTU_2628","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","Unclassified_Pir4 lineage"
"OTU_2629","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","AKAU3564 sediment group","Unclassified_AKAU3564 sediment group","Unclassified_AKAU3564 sediment group"
"OTU_2630","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Unclassified_Desulfosarcinaceae","Unclassified_Desulfosarcinaceae"
"OTU_2631","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Unclassified_Fibrobacteraceae","Unclassified_Fibrobacteraceae"
"OTU_2632","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales"
"OTU_2633","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria"
"OTU_2634","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Unclassified_Spirochaeta"
"OTU_2635","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Unclassified_Spirochaetales","Unclassified_Spirochaetales","Unclassified_Spirochaetales"
"OTU_2636","Bacteria","Myxococcota","Polyangia","Unclassified_Polyangia","Unclassified_Polyangia","Unclassified_Polyangia","Unclassified_Polyangia"
"OTU_2637","Bacteria","Nitrospinota","P9X2b3D02","Unclassified_P9X2b3D02","Unclassified_P9X2b3D02","Unclassified_P9X2b3D02","Unclassified_P9X2b3D02"
"OTU_2638","Bacteria","Chloroflexi","Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae","Unclassified_Anaerolineae"
"OTU_2639","Bacteria","Verrucomicrobiota","Omnitrophia","Unclassified_Omnitrophia","Unclassified_Omnitrophia","Unclassified_Omnitrophia","Unclassified_Omnitrophia"
"OTU_2640","Bacteria","Gemmatimonadota","BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group"
"OTU_2641","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade","Unclassified_OM27 clade"
"OTU_2642","Bacteria","Planctomycetota","Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage"
"OTU_2643","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_2644","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_2645","Bacteria","Dependentiae","Babeliae","Babeliales","Unclassified_Babeliales","Unclassified_Babeliales","Unclassified_Babeliales"
"OTU_2646","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_2647","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","Unclassified_Subgroup 10"
"OTU_2648","Archaea","Lokiarchaeota","Unclassified_Lokiarchaeota","Unclassified_Lokiarchaeota","Unclassified_Lokiarchaeota","Unclassified_Lokiarchaeota","Unclassified_Lokiarchaeota"
"OTU_2649","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Tagaea","Unclassified_Tagaea"
"OTU_2650","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Unclassified_Arenicellaceae","Unclassified_Arenicellaceae"
"OTU_2651","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_2652","Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","FS142-36B-02","Unclassified_FS142-36B-02"
"OTU_2653","Bacteria","Planctomycetota","SPG12-343-353-B69","Unclassified_SPG12-343-353-B69","Unclassified_SPG12-343-353-B69","Unclassified_SPG12-343-353-B69","Unclassified_SPG12-343-353-B69"
"OTU_2654","Bacteria","Chloroflexi","Dehalococcoidia","GIF3","Unclassified_GIF3","Unclassified_GIF3","Unclassified_GIF3"
"OTU_2655","Bacteria","Acidobacteriota","AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28","Unclassified_AT-s3-28"
"OTU_2656","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales"
"OTU_2657","Bacteria","Planctomycetota","vadinHA49","Unclassified_vadinHA49","Unclassified_vadinHA49","Unclassified_vadinHA49","Unclassified_vadinHA49"
"OTU_2658","Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","Unclassified_Sumerlaea"
"OTU_2659","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Unclassified_Desulfobacteraceae","Unclassified_Desulfobacteraceae"
"OTU_2660","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","Unclassified_Subgroup 10"
"OTU_2661","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","Unclassified_SB-5","Unclassified_SB-5"
"OTU_2662","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Unclassified_Ignavibacteriales","Unclassified_Ignavibacteriales","Unclassified_Ignavibacteriales"
"OTU_2663","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1","Unclassified_SEEP-SRB1"
"OTU_2665","Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","Unclassified_Cloacimonadales","Unclassified_Cloacimonadales","Unclassified_Cloacimonadales"
"OTU_2666","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Unclassified_Latescibacteraceae","Unclassified_Latescibacteraceae"
"OTU_2668","Archaea","Lokiarchaeota","Unclassified_Lokiarchaeota","Unclassified_Lokiarchaeota","Unclassified_Lokiarchaeota","Unclassified_Lokiarchaeota","Unclassified_Lokiarchaeota"
"OTU_2669","Bacteria","Proteobacteria","Gammaproteobacteria","Halothiobacillales","Halothiobacillaceae","Halothiobacillus","Unclassified_Halothiobacillus"
"OTU_2670","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","Unclassified_Rhodothermaceae","Unclassified_Rhodothermaceae"
"OTU_2671","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Unclassified_Leptospirales","Unclassified_Leptospirales","Unclassified_Leptospirales"
"OTU_2672","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","SCGC AAA286-E23","Unclassified_SCGC AAA286-E23","Unclassified_SCGC AAA286-E23"
"OTU_2673","Bacteria","Planctomycetota","Brocadiae","Unclassified_Brocadiae","Unclassified_Brocadiae","Unclassified_Brocadiae","Unclassified_Brocadiae"
"OTU_2674","Bacteria","Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota","Unclassified_Latescibacterota"
"OTU_2675","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_2676","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_2677","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_2678","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Unclassified_Desulfosarcinaceae","Unclassified_Desulfosarcinaceae"
"OTU_2679","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Unclassified_Pseudomonadales","Unclassified_Pseudomonadales","Unclassified_Pseudomonadales"
"OTU_2680","Bacteria","Planctomycetota","SPG12-343-353-B69","Unclassified_SPG12-343-353-B69","Unclassified_SPG12-343-353-B69","Unclassified_SPG12-343-353-B69","Unclassified_SPG12-343-353-B69"
"OTU_2681","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_2682","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","Unclassified_SB-5","Unclassified_SB-5"
"OTU_2683","Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Unclassified_Aminicenantales","Unclassified_Aminicenantales","Unclassified_Aminicenantales"
"OTU_2684","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified_Blastopirellula"
"OTU_2685","Bacteria","Chloroflexi","Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia"
"OTU_2686","Bacteria","LCP-89","Unclassified_LCP-89","Unclassified_LCP-89","Unclassified_LCP-89","Unclassified_LCP-89","Unclassified_LCP-89"
"OTU_2687","Bacteria","Proteobacteria","Gammaproteobacteria","Immundisolibacterales","Immundisolibacteraceae","Unclassified_Immundisolibacteraceae","Unclassified_Immundisolibacteraceae"
"OTU_2689","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Unclassified_Desulfobulbaceae","Unclassified_Desulfobulbaceae"
"OTU_2690","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_2691","Bacteria","Myxococcota","Polyangia","VHS-B3-70","Unclassified_VHS-B3-70","Unclassified_VHS-B3-70","Unclassified_VHS-B3-70"
"OTU_2692","Bacteria","Nitrospirota","Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia","Unclassified_Thermodesulfovibrionia"
"OTU_2693","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41"
"OTU_2694","Bacteria","Fermentibacterota","Fermentibacteria","Fermentibacterales","Fermentibacteraceae","Unclassified_Fermentibacteraceae","Unclassified_Fermentibacteraceae"
"OTU_2695","Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermofilaceae","Thermofilum","Unclassified_Thermofilum"
"OTU_2696","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_2697","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Unclassified_Pirellula"
"OTU_2698","Bacteria","Chloroflexi","Anaerolineae","SBR1031","Unclassified_SBR1031","Unclassified_SBR1031","Unclassified_SBR1031"
"OTU_2699","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified_Pirellulaceae","Unclassified_Pirellulaceae"
"OTU_2700","Bacteria","Chloroflexi","Dehalococcoidia","Sh765B-AG-111","Unclassified_Sh765B-AG-111","Unclassified_Sh765B-AG-111","Unclassified_Sh765B-AG-111"
"OTU_2701","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_2702","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_2703","Bacteria","Planctomycetota","Phycisphaerae","mle1-8","Unclassified_mle1-8","Unclassified_mle1-8","Unclassified_mle1-8"
"OTU_2704","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_2705","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","Unclassified_Pir4 lineage"
"OTU_2706","Archaea","Thaumarchaeota","Marine Benthic Group A","Unclassified_Marine Benthic Group A","Unclassified_Marine Benthic Group A","Unclassified_Marine Benthic Group A","Unclassified_Marine Benthic Group A"
"OTU_2707","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_2708","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales"
"OTU_2709","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Unclassified_Sandaracinaceae","Unclassified_Sandaracinaceae"
"OTU_2710","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","Unclassified_Micavibrionaceae","Unclassified_Micavibrionaceae"
"OTU_2712","Bacteria","Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria","Unclassified_Zixibacteria"
"OTU_2713","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Unclassified_Chitinophagales","Unclassified_Chitinophagales","Unclassified_Chitinophagales"
"OTU_2715","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_2716","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","BD2-7","Unclassified_BD2-7","Unclassified_BD2-7"
"OTU_2718","Archaea","Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota"
"OTU_2719","Bacteria","Fibrobacterota","Chitinivibrionia","Chitinivibrionales","Unclassified_Chitinivibrionales","Unclassified_Chitinivibrionales","Unclassified_Chitinivibrionales"
"OTU_2721","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","Unclassified_SG8-4","Unclassified_SG8-4"
"OTU_2722","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_2723","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Unclassified_Desulfosarcinaceae","Unclassified_Desulfosarcinaceae"
"OTU_2724","Bacteria","Calditrichota","Calditrichia","Unclassified_Calditrichia","Unclassified_Calditrichia","Unclassified_Calditrichia","Unclassified_Calditrichia"
"OTU_2725","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales"
"OTU_2726","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Unclassified_Bdellovibrionaceae","Unclassified_Bdellovibrionaceae"
"OTU_2727","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
