	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_3843	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales			
OTU_3844	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4		
OTU_3845	Bacteria	Zixibacteria					
OTU_3846	Bacteria	Marinimicrobia (SAR406 clade)					
OTU_3847	Bacteria	Verrucomicrobiota	Lentisphaeria	P.palmC41			
OTU_3849	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 23	
OTU_3850	Bacteria	Planctomycetota	Planctomycetes	Pirellulales			
OTU_3851	Bacteria	Myxococcota	bacteriap25				
OTU_3852	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales			
OTU_3853	Bacteria						
OTU_3854	Bacteria	Planctomycetota	Pla3 lineage				
OTU_3855	Bacteria	Firmicutes					
OTU_3856	Bacteria	Myxococcota	Polyangia	MidBa8			
OTU_3857	Bacteria	Spirochaetota	Spirochaetia				
OTU_3858	Bacteria	Myxococcota	Polyangia	UASB-TL25			
OTU_3859	Bacteria						
OTU_3860	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_3861	Bacteria						
OTU_3862	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_3863	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_3864	Bacteria	Myxococcota	bacteriap25				
OTU_3865	Bacteria	Marinimicrobia (SAR406 clade)					
OTU_3866	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade			
OTU_3867	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales			
OTU_3868	Archaea	Nanoarchaeota					
OTU_3869	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	
OTU_3870	Bacteria	Chloroflexi	Anaerolineae	SBR1031			
OTU_3871	Bacteria	Planctomycetota	Pla3 lineage				
OTU_3872	Bacteria	Armatimonadota	Armatimonadetes group 3				
OTU_3873	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	
OTU_3874	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	
OTU_3875	Bacteria						
OTU_3876	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_3877	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
OTU_3878	Bacteria	Proteobacteria	Gammaproteobacteria	B2M28			
OTU_3879	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_3880	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_3881	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae		
OTU_3882	Bacteria	Planctomycetota	OM190				
OTU_3883	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales			
OTU_3884	Bacteria	Planctomycetota	BD7-11				
OTU_3885	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales			
OTU_3886	Bacteria	Fusobacteriota	Fusobacteriia				
OTU_3887	Bacteria	Planctomycetota	OM190				
OTU_3888	Archaea	Altiarchaeota	Altiarchaeia	Altiarchaeales			
OTU_3889	Bacteria	NB1-j					
OTU_3890	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_3891	Bacteria	Bacteroidota	Bacteroidia	Cytophagales			
OTU_3892	Bacteria	Planctomycetota	OM190				
OTU_3893	Bacteria	Planctomycetota					
OTU_3894	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_3895	Bacteria	Latescibacterota					
OTU_3896	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_3897	Bacteria	Chloroflexi	Anaerolineae	KZNMV-5-B42			
OTU_3898	Bacteria	Myxococcota	bacteriap25				
OTU_3899	Bacteria	Planctomycetota	Planctomycetes				
OTU_3900	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_3901	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20			
OTU_3902	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales			
OTU_3903	Archaea	Euryarchaeota	Thermococci				
OTU_3904	Bacteria	Planctomycetota	Phycisphaerae	CCM11a			
OTU_3905	Bacteria	Proteobacteria	Gammaproteobacteria	Run-SP154			
OTU_3906	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae		
OTU_3907	Bacteria						
OTU_3908	Bacteria	Planctomycetota	Phycisphaerae	MSBL9			
OTU_3909	Bacteria	Nitrospirota	Thermodesulfovibrionia				
OTU_3910							
OTU_3911	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_3912	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	
OTU_3913	Archaea	Odinarchaeota					
OTU_3914	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae		
OTU_3916	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae		
OTU_3917	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae		
OTU_3918	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus Amoebophilus	
OTU_3919	Bacteria	Myxococcota	Polyangia	UASB-TL25			
OTU_3920	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae		
OTU_3921	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_3922	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales			
OTU_3923	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales			
OTU_3924	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_3925	Bacteria	Chloroflexi	Dehalococcoidia	GIF3			
OTU_3926	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales			
OTU_3927	Archaea	Aenigmarchaeota					
OTU_3928	Bacteria	Acidobacteriota	Vicinamibacteria	Acidobacteria group 9			
OTU_3929	Bacteria	Planctomycetota	Phycisphaerae	CCM11a			
OTU_3930	Bacteria						
OTU_3931	Bacteria	Chloroflexi	Anaerolineae				
OTU_3932	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4		
OTU_3933	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	
OTU_3934	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_3935	Archaea	Thermoplasmatota	Thermoplasmata	Marine Benthic Group D and DHVEG-1			
OTU_3936	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales			
OTU_3937	Bacteria	Planctomycetota	Phycisphaerae	mle1-8			
OTU_3938	Bacteria						
OTU_3939	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae		
OTU_3940	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales			
OTU_3941	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		
OTU_3942	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae		
OTU_3943	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_3944	Bacteria	Planctomycetota	Phycisphaerae				
OTU_3945	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Verruc-01	
OTU_3946	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ekhidna	
OTU_3947	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_3948	Bacteria	Sumerlaeota	Sumerlaeia				
OTU_3949							
OTU_3950	Bacteria	Myxococcota	Polyangia				
OTU_3951	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_3952	Bacteria	Planctomycetota	Pla3 lineage				
OTU_3953	Bacteria	Planctomycetota	OM190				
OTU_3954	Bacteria	Sva0485					
OTU_3955	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Bythopirellula	
OTU_3956	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae		
OTU_3957	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_3958	Bacteria	Actinobacteriota	Coriobacteriia	FS118-23B-02			
OTU_3959	Archaea	Thaumarchaeota	Marine Benthic Group A				
OTU_3960	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_3961	Bacteria	Planctomycetota	OM190				
OTU_3962	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade			
OTU_3963	Bacteria	Chloroflexi	Dehalococcoidia	Napoli-4B-65			
OTU_3964	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Sedimenticola	
OTU_3965	Archaea	Thermoplasmatota	Thermoplasmata				
OTU_3966	Bacteria	Myxococcota	Myxococcia				
OTU_3967	Bacteria	Latescibacterota					
OTU_3968	Archaea	Heimdallarchaeota					
OTU_3969							
OTU_3970	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_3971	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales			
OTU_3972	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_3973	Bacteria	Planctomycetota	Pla3 lineage				
OTU_3974	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales			
OTU_3975	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	
OTU_3976	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	
OTU_3977	Bacteria	Planctomycetota	Phycisphaerae	CCM11a			
OTU_3979	Bacteria	Zixibacteria					
OTU_3980	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae		
OTU_3981	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_3982	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes VC2.1 Bac22			
OTU_3983	Bacteria	Planctomycetota	Planctomycetes				
OTU_3984	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_3985	Bacteria						
OTU_3986	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade			
OTU_3987	Bacteria	Chloroflexi	Dehalococcoidia				
OTU_3988	Bacteria	Aquificota	Aquificae	Hydrogenothermales	Hydrogenothermaceae	Hydrogenothermus	
OTU_3989	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
OTU_3990	Bacteria	Synergistota	Synergistia	Synergistales			
OTU_3991	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales			
OTU_3992	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007		
OTU_3993	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_3994	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae		
OTU_3995	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	
OTU_3996	Archaea	Bathyarchaeota					
OTU_3997	Bacteria	Sva0485					
OTU_3998	Bacteria	Sumerlaeota	Sumerlaeia				
OTU_3999	Bacteria	Acidobacteriota	AT-s3-28				
OTU_4000	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_4001	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_4002	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae		
OTU_4003	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales			
OTU_4004	Bacteria	Spirochaetota	Brevinematia				
OTU_4005	Bacteria	Acidobacteriota	Acidobacteriae	PAUC26f			
OTU_4006	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_4007	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales			
OTU_4008	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	
OTU_4009	Bacteria	Chloroflexi	Anaerolineae	SBR1031			
OTU_4010	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	
OTU_4011	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales			
OTU_4012	Eukaryota (Chloroplast)						
OTU_4013	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae		
OTU_4014	Bacteria	Gemmatimonadota	BD2-11 terrestrial group				
OTU_4015	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	
OTU_4016	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group			
OTU_4017	Bacteria	Chloroflexi	Anaerolineae	ADurb.Bin180			
OTU_4018	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_4019	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae		
OTU_4020	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae		
OTU_4021	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			
OTU_4022	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_4023	Bacteria	Acidobacteriota	Blastocatellia (Acidobacteria group 4)	Blastocatellales	Blastocatellaceae	Blastocatella	
OTU_4024	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		
OTU_4025	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_4026	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_4027	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			
OTU_4028	Bacteria	Planctomycetota	OM190				
OTU_4029	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4		
OTU_4030	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae		
OTU_4031	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7	
OTU_4032	Bacteria	NB1-j					
OTU_4033	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_4034	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae		
OTU_4035	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetovibrio	
OTU_4036							
OTU_4037	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26		
OTU_4038	Bacteria	Chloroflexi	Anaerolineae	SBR1031			
OTU_4039	Bacteria	Nitrospirota	Thermodesulfovibrionia				
OTU_4040	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_4041	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae		
OTU_4042							
OTU_4043	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_4044	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
OTU_4045	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	
OTU_4046	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_4047	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_4048	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales			
OTU_4049	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_4050	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_4051	Bacteria						
OTU_4052	Bacteria	Planctomycetota	Phycisphaerae	MSBL9			
OTU_4053	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_4054	Bacteria	Verrucomicrobiota	Lentisphaeria	Oligosphaerales	Lenti-02		
OTU_4055	Bacteria	Planctomycetota	BD7-11				
OTU_4056	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20			
OTU_4057	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_4058	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae		
OTU_4059	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_4060	Archaea	Euryarchaeota	Thermococci				
OTU_4061	Bacteria	Zixibacteria					
OTU_4062	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria				
OTU_4063	Bacteria						
OTU_4064	Bacteria	Planctomycetota	OM190				
OTU_4065	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae		
OTU_4066	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_4067	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae		
OTU_4068							
OTU_4069	Bacteria	Chloroflexi	Dehalococcoidia	FW22			
OTU_4070	Bacteria	Chloroflexi	Dehalococcoidia	GIF3			
OTU_4071	Bacteria	Dependentiae	Babeliae	Babeliales			
OTU_4072	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	
OTU_4073	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_4074	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta 2	Spirochaeta isovalerica
OTU_4075	Archaea	Bathyarchaeota					
OTU_4076	Bacteria	Bacteroidota	Bacteroidia				
OTU_4077	Bacteria	Latescibacterota					
OTU_4078	Bacteria	Chloroflexi	Dehalococcoidia	Sh765B-AG-111			
OTU_4079	Archaea	Bathyarchaeota					
OTU_4080	Bacteria	Chloroflexi	Anaerolineae	SBR1031			
OTU_4081	Bacteria	Acidobacteriota	AT-s3-28				
OTU_4082	Bacteria	Latescibacterota					
OTU_4083	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae		
OTU_4084	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales			
OTU_4085	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales			
OTU_4086	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_4087	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_4088	Bacteria	Verrucomicrobiota	Omnitrophia				
OTU_4089	Bacteria	Myxococcota	Polyangia	MidBa8			
OTU_4090	Bacteria	Planctomycetota	Brocadiae	SM23-32			
OTU_4091	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	
OTU_4092	Bacteria	Planctomycetota	OM190				
OTU_4094	Bacteria						
OTU_4095	Bacteria	NB1-j					
OTU_4096	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae		
OTU_4097	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Clostridiisalibacter family incertae sedis		
OTU_4098	Bacteria	Planctomycetota	BD7-11				
OTU_4099	Bacteria	Acidobacteriota	Acidobateria group 26				
OTU_4100	Bacteria	NB1-j					
OTU_4101	Archaea	Halobacterota					
OTU_4103	Eukaryota (Chloroplast)						
OTU_4104	Bacteria	Zixibacteria					
OTU_4105	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_4106	Bacteria	Planctomycetota	SPG12-343-353-B69				
OTU_4107	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			
OTU_4108	Bacteria	Chloroflexi	Anaerolineae	Thermoflexales	Thermoflexaceae	Thermoflexus	
OTU_4109	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
OTU_4110	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_4111	Archaea	Korarchaeota	Korarchaeia	Korarchaeales	Korarchaeaceae	Candidatus Korarchaeum	
OTU_4112	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_4113	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae		
OTU_4114	Bacteria	Planctomycetota	Pla4 lineage				
OTU_4115	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae		
OTU_4116	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales			
OTU_4117	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae		
OTU_4118	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	
OTU_4119	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae		
OTU_4120	Bacteria	Proteobacteria	Gammaproteobacteria	B2M28			
OTU_4121	Bacteria	Latescibacterota					
OTU_4122	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales			
OTU_4123	Bacteria	Verrucomicrobiota	Lentisphaeria	Oligosphaerales			
OTU_4124	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
OTU_4125	Bacteria	Planctomycetota	OM190				
OTU_4126	Bacteria	Planctomycetota	Pla4 lineage				
OTU_4127	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales			
OTU_4128	Bacteria	Acidobacteriota	AT-s3-28				
OTU_4129	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae		
OTU_4130	Archaea	Thermoplasmatota					
OTU_4131	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4		
OTU_4132	Bacteria						
OTU_4133	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_4134	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_4135	Bacteria	Chloroflexi	Dehalococcoidia				
OTU_4136	Bacteria	Calditrichota	Calditrichia	Calditrichales			
OTU_4137	Archaea	Aenigmarchaeota	Aenigmarchaeia	Aenigmarchaeales			
OTU_4138	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4		
OTU_4139	Bacteria	Chloroflexi	Anaerolineae	Caldilineales			
OTU_4140	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
OTU_4141	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae		
OTU_4142	Archaea						
OTU_4143	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae		
OTU_4144	Bacteria						
OTU_4145	Bacteria	Myxococcota	Polyangia				
OTU_4146	Bacteria	Acidobacteriota	Acidobacteria group 22				
OTU_4147	Bacteria	Myxococcota	Polyangia	Nannocystales			
OTU_4148	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales			
OTU_4149	Bacteria	Acidobacteriota	Vicinamibacteria	Acidobacteria group 9			
OTU_4150	Bacteria						
OTU_4151	Bacteria	Modulibacteria	Moduliflexia	Moduliflexales	Moduliflexaceae		
OTU_4152	Bacteria	NB1-j					
OTU_4153	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Halodesulfovibrio	
OTU_4154	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Sedimenticolaceae		
OTU_4155	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	
OTU_4156							
OTU_4157	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae		
OTU_4158	Archaea						
OTU_4159	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae		
OTU_4160	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Microbulbiferaceae	Microbulbifer	
OTU_4161	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales			
OTU_4162	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU_4163	Archaea	Thermoplasmatota	Thermoplasmata	SG8-5			
OTU_4164	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	
OTU_4165	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales			
OTU_4166	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales			
OTU_4167	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_4168	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	JdFR-76	
OTU_4169	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
OTU_4170	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes VC2.1 Bac22			
OTU_4171	Eukaryota (Chloroplast)						
OTU_4172							
OTU_4173	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	
OTU_4174	Archaea	Bathyarchaeota					
OTU_4175	Bacteria	Sumerlaeota	Sumerlaeia				
OTU_4176	Archaea	Thermoplasmatota	Thermoplasmata				
OTU_4177							
OTU_4178	Bacteria	Gracilibacteria phylum incertae sedis	Gracilibacteria	Candidatus Peregrinibacteria			
OTU_4179	Bacteria	Planctomycetota	Phycisphaerae	S-70			
OTU_4180	Bacteria	Planctomycetota	OM190				
OTU_4181	Bacteria	Myxococcota	Polyangia	MidBa8			
OTU_4182	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_4183	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae		
OTU_4184	Bacteria	Acidobacteriota	AT-s3-28				
OTU_4185	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae		
OTU_4186	Bacteria	Planctomycetota	Pla4 lineage				
OTU_4187							
OTU_4188	Archaea	Nanoarchaeota	Nanoarchaeia				
OTU_4189	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	SEEP-SRB1	
OTU_4190	Archaea	Heimdallarchaeota					
OTU_4191	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
OTU_4192	Bacteria	Planctomycetota	Brocadiae	SM23-32			
OTU_4193	Bacteria	Planctomycetota	OM190				
OTU_4194	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41			
OTU_4195	Bacteria	NB1-j					
OTU_4196	Bacteria	Planctomycetota	Pla3 lineage				
OTU_4197	Bacteria	LCP-89					
OTU_4198	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_4199	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_4200	Bacteria						
OTU_4201	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales			
OTU_4202	Archaea	Nanoarchaeota					
OTU_4203	Bacteria	Verrucomicrobiota	Lentisphaeria	Oligosphaerales			
OTU_4204	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales			
OTU_4205	Bacteria	Modulibacteria	Moduliflexia	Moduliflexales	Moduliflexaceae		
OTU_4206	Bacteria	Planctomycetota	BD7-11				
OTU_4207	Bacteria	Desulfobacterota	Desulfofervidia	Desulfofervidales			
OTU_4208	Archaea	Bathyarchaeota					
OTU_4209	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	AKAU3564 sediment group		
OTU_4210	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila	
OTU_4211	Archaea	Thermoplasmatota	Thermoplasmata	SG8-5			
OTU_4212	Bacteria	Chloroflexi	Anaerolineae				
OTU_4213	Bacteria	Latescibacterota					
OTU_4214	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae		
OTU_4215	Bacteria	Zixibacteria					
OTU_4216	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	BD2-3		
OTU_4217	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae		
OTU_4218	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1 clade		
OTU_4219	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae		
OTU_4221	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae		
